0.078459;-0.99692;0.0000
-0.83387;0.48862;16.943
-0.84326;0.50556;8.4234
-0.85264;0.52250;0.0000
-0.85318;0.48862;8.4229
-0.86275;0.50564;0.0000
0.094719;-0.96184;16.940
0.086589;-0.97938;8.4218
0.10613;-0.97745;8.4218
0.097948;-0.99519;0.0000
0.11754;-0.99307;0.0000
0.13241;-0.95739;16.936
0.12497;-0.97523;8.4198
0.14442;-0.97254;8.4198
0.13695;-0.99058;0.0000
0.15643;-0.98769;0.0000
-0.81405;0.52099;16.942
-0.82276;0.53828;8.4228
-0.83147;0.55557;0.0000
-0.83334;0.52174;8.4223
-0.84223;0.53912;0.0000
0.16988;-0.95146;16.933
0.16316;-0.96957;8.4183
0.18249;-0.96612;8.4184
0.17574;-0.98444;0.0000
0.19509;-0.98079;0.0000
-0.79297;0.55255;16.941
-0.80099;0.57017;8.4222
-0.80902;0.58779;0.0000
-0.81222;0.55406;8.4217
-0.82041;0.57177;0.0000
0.20709;-0.94406;16.934
0.20109;-0.96242;8.4184
0.22027;-0.95821;8.4185
0.21425;-0.97678;0.0000
0.23345;-0.97237;0.0000
-0.77066;0.58326;16.940
-0.77799;0.60118;8.4221
-0.78532;0.61909;0.0000
-0.78984;0.58552;8.4216
-0.79733;0.60355;0.0000
0.24398;-0.93520;16.936
0.23871;-0.95379;8.4194
0.25771;-0.94883;8.4197
0.25244;-0.96761;0.0000
0.27144;-0.96246;0.0000
-0.74716;0.61307;16.943
-0.75378;0.63126;8.4233
-0.76041;0.64945;0.0000
-0.76624;0.61608;8.4229
-0.77302;0.63439;0.0000
0.28050;-0.92490;16.937
0.27597;-0.94368;8.4199
0.29476;-0.93798;8.4202
0.29024;-0.95695;0.0000
0.30902;-0.95106;0.0000
-0.72250;0.64193;16.949
-0.72841;0.66036;8.4261
-0.73432;0.67880;0.0000
-0.74145;0.64569;8.4257
-0.74751;0.66425;0.0000
0.31659;-0.91318;16.937
0.31280;-0.93212;8.4198
0.33135;-0.92568;8.4201
0.32759;-0.94482;0.0000
0.34612;-0.93819;0.0000
-0.69674;0.66979;16.956
-0.70192;0.68845;8.4295
-0.70711;0.70711;0.0000
-0.71553;0.67429;8.4291
-0.72085;0.69309;0.0000
0.35219;-0.90005;16.936
0.34915;-0.91912;8.4196
0.36744;-0.91196;8.4199
0.36443;-0.93123;0.0000
0.38268;-0.92388;0.0000
-0.66990;0.69661;16.961
-0.67435;0.71546;8.4324
-0.67880;0.73432;0.0000
-0.68851;0.70186;8.4319
-0.69309;0.72086;0.0000
0.38725;-0.88553;16.937
0.38497;-0.90470;8.4198
0.40296;-0.89684;8.4201
0.40072;-0.91620;0.0000
0.41866;-0.90814;0.0000
-0.64205;0.72235;16.964
-0.64575;0.74138;8.4337
-0.64945;0.76041;0.0000
-0.66043;0.72834;8.4332
-0.66425;0.74751;0.0000
0.42172;-0.86964;16.939
0.42019;-0.88889;8.4210
0.43785;-0.88032;8.4214
0.43638;-0.89976;0.0000
0.45399;-0.89101;0.0000
-0.61321;0.74699;16.965
-0.61615;0.76615;8.4342
-0.61909;0.78532;0.0000
-0.63133;0.75370;8.4336
-0.63439;0.77302;0.0000
0.45554;-0.85240;16.944
0.45476;-0.87170;8.4236
0.47208;-0.86245;8.4239
0.47137;-0.88193;0.0000
0.48862;-0.87250;0.0000
-0.58342;0.77048;16.966
-0.58560;0.78975;8.4346
-0.58778;0.80902;0.0000
-0.60126;0.77790;8.4339
-0.60355;0.79733;0.0000
0.48865;-0.83384;16.951
0.48864;-0.85317;8.4268
0.50558;-0.84324;8.4270
0.50564;-0.86275;0.0000
0.52250;-0.85264;0.0000
-0.55272;0.79279;16.966
-0.55414;0.81213;8.4346
-0.55557;0.83147;0.0000
-0.57025;0.80090;8.4338
-0.57177;0.82041;0.0000
0.52101;-0.81400;16.956
0.52175;-0.83332;8.4295
0.53829;-0.82274;8.4297
0.53912;-0.84223;0.0000
0.55557;-0.83147;0.0000
-0.52116;0.81389;16.964
-0.52183;0.83326;8.4337
-0.52250;0.85264;0.0000
-0.53837;0.82268;8.4330
-0.53912;0.84223;0.0000
0.55256;-0.79291;16.959
0.55407;-0.81219;8.4309
0.57017;-0.80097;8.4311
0.57177;-0.82041;0.0000
0.58778;-0.80902;0.0000
-0.48880;0.83373;16.962
-0.48871;0.85311;8.4328
-0.48862;0.87250;0.0000
-0.50565;0.84318;8.4322
-0.50564;0.86275;0.0000
-0.16629;-0.11111;800.00
-0.17417;-0.12500;765.49
-0.18205;-0.13888;732.73
-0.15463;-0.12684;800.00
-0.16173;-0.14015;766.36
-0.14142;-0.14142;800.00
0.58326;-0.77061;16.960
0.58552;-0.78981;8.4311
0.60118;-0.77796;8.4314
0.60355;-0.79733;0.0000
0.61909;-0.78532;0.0000
-0.18478;-0.076537;800.00
-0.19522;-0.089365;764.76
-0.20566;-0.10219;731.27
-0.17645;-0.094153;800.00
-0.18598;-0.10665;765.47
-0.45568;0.85228;16.962
-0.45484;0.87164;8.4328
-0.45399;0.89101;0.0000
-0.47215;0.86239;8.4322
-0.47137;0.88193;0.0000
-0.14785;-0.15835;760.27
-0.15428;-0.17529;722.98
-0.12684;-0.15463;800.00
